Lead_ID,Lead_Name,Company_Name,Source,Region_ID,Rep_ID,Created_Date,Current_Stage,Email,Phone,Priority,Last_Updated,Deal_Source,Company_ID,Engagement_Level,Follow_Up_Threshold,Project_Term,Budget_Tier,Country,Company_Industry,Service_Category,Deal_Status_Category
LDTMO-APAC-092,Tata Motors Lead,Tata Motors,Instagram Ads,APAC,JL_APAC,2023-10-03 15:52:10,Deal Lost,contact_53@tatamotors.com,-4243733516,Low,2023-11-12 3:20:44,Outbound,CMP_TM,Medium,10,12-24 months,100L+,India,Finance,T&M,Deal Lost
LDMAM-APAC-093,Mahindra & Mahindra Lead,Mahindra & Mahindra,Third-Party Lead Generation Vendors,APAC,MT_APAC,2023-12-20 11:34:28,Ongoing - Proposal,contact_72@mahindramahindra.com,-671726727,High,2024-01-26 7:29:53,Outbound,CMP_M&M,High,10,6-12 months,50-100L,India,Finance,T&M,Ongoing - Cold
LDMSI-APAC-094,Maruti Suzuki India Lead,Maruti Suzuki India,Instagram Ads,APAC,MT_APAC,2025-06-17 08:02:17,Deal Lost,contact_81@marutisuzukiindia.com,-1629631329,High,2025-06-29 19:51:43,Outbound,CMP_MSI,Low,10,>24 months,20-50L,India,Manufacturing,Staffing,Deal Lost
LDHMI-APAC-095,Hyundai Motor India Lead,Hyundai Motor India,Retargeting Campaigns,APAC,MT_APAC,2024-08-23 20:10:32,Deal Lost,contact_87@hyundaimotorindia.com,-7906560634,High,2024-09-08 6:52:51,Outbound,CMP_HMI,High,7,>24 months,100L+,India,Technology,Staffing,Deal Lost
LDKIA-APAC-096,Kia India Lead,Kia India,Google Ads,APAC,LS_APAC,2025-08-05 19:38:05,Deal Won,contact_94@kiaindia.com,-8163490924,Medium,2025-09-28 14:42:56,Outbound,CMP_KI,High,10,12-24 months,50-100L,India,Manufacturing,Staffing,Deal Won
LDTKM-APAC-097,Toyota Kirloskar Motor Lead,Toyota Kirloskar Motor,Instagram posts,APAC,MT_APAC,2024-05-25 06:16:14,Deal Lost,contact_82@toyotakirloskarmotor.com,-2355050311,Medium,2024-06-27 20:51:35,Inbound,CMP_TKM,High,5,0-6 months,20-50L,India,Finance,Staffing,Deal Lost
LDHCI-APAC-098,Honda Cars India Lead,Honda Cars India,Twitter Ads,APAC,KM_APAC,2025-07-16 10:11:51,Ongoing - Contacted,contact_1@hondacarsindia.com,-9978294592,High,2025-09-05 20:59:10,Outbound,CMP_HCI,Medium,10,>24 months,20-50L,India,Manufacturing,AI,Ongoing - Cold
LDRNI-099,Renault India Lead,Renault India,LinkedIn,APAC,MT_APAC,2025-01-23 04:36:17,Deal Lost,contact_98@renaultindia.com,-3961710976,Medium,2025-02-02 4:39:47,Inbound,CMP_RI,High,10,6-12 months,50-100L,India,Manufacturing,Staffing,Deal Lost
LDNMI-APAC-100,Nissan Motor India Lead,Nissan Motor India,LinkedIn,APAC,MT_APAC,2025-06-11 00:56:03,Deal Lost,contact_1@nissanmotorindia.com,-1379382307,Medium,2025-06-21 19:52:56,Inbound,CMP_NMI,Low,7,12-24 months,50-100L,India,Manufacturing,AI,Deal Lost
LDAPL-NA-101,Apple Lead,Apple,LinkedIn,NA,DK_NA,2024-04-06 15:29:44,Deal Won,contact_9@apple.com,-2747262691,Medium,2024-05-18 21:33:16,Inbound,CMP_A,Medium,5,>24 months,20-50L,USA,Finance,Marketing,Deal Won
LDGOO-NA-102,Google Lead,Google,Contact UsDemo Request,NA,DK_NA,2024-11-07 06:59:13,Deal Lost,contact_13@google.com,-5886771118,Low,2025-01-08 0:49:04,Inbound,CMP_G,Medium,7,6-12 months,100L+,USA,Retail,Cloud,Deal Lost
LDFAB-NA-103,Facebook Lead,Facebook,Instagram Ads,NA,BJ_NA,2024-06-08 22:53:25,Deal Won,contact_1@facebook.com,-2750591048,Medium,2024-07-04 11:02:32,Outbound,CMP_F,Low,10,>24 months,20-50L,USA,Technology,Marketing,Deal Won
LDNFL-NA-104,Netflix Lead,Netflix,Facebook Ads,NA,CL_NA,2025-08-02 05:45:50,Deal Lost,contact_37@netflix.com,-2096653422,Medium,2025-08-13 9:37:53,Outbound,CMP_N,Low,3,0-6 months,20-50L,USA,Retail,Marketing,Deal Lost
LDSFC-NA-105,Salesforce Lead,Salesforce,Google,NA,BJ_NA,2024-10-17 16:32:33,Deal Lost,contact_77@salesforce.com,-5488504183,Low,2024-11-04 4:55:24,Inbound,CMP_S,Low,5,6-12 months,20-50L,USA,Healthcare,Data,Deal Lost
LDTES-NA-106,Tesla Lead,Tesla,Display Ads,NA,DK_NA,2024-06-05 14:48:04,Ongoing - Proposal,contact_28@tesla.com,-8422488708,Medium,2024-07-27 7:30:09,Outbound,CMP_T,Low,10,6-12 months,50-100L,USA,Technology,Cloud,Ongoing - Cold
LDIBM-NA-107,IBM Lead,IBM,Twitter,NA,BJ_NA,2024-05-31 14:56:59,Ongoing - Proposal,contact_78@ibm.com,-6136768508,High,2024-07-21 10:27:29,Inbound,CMP_I,High,5,12-24 months,20-50L,USA,Retail,Cloud,Ongoing - Cold
LDINT-NA-108,Intel Lead,Intel,Twitter,NA,CL_NA,2024-04-08 19:21:51,Deal Lost,contact_77@intel.com,-4324941533,High,2024-04-20 5:58:02,Inbound,CMP_I,Medium,7,6-12 months,100L+,USA,Technology,Data,Deal Lost
LDGLOB-AF-0109,GlobalIndustries Lead,GlobalIndustries,Display Ads,AF,TB_AF,2024-03-08 20:23:40,Ongoing - Lead Captured,contact_64@globalindustries.com,-8936552808,Low,2024-04-29 9:36:14,Outbound,CMP_G_0109,Low,3,6-12 months,20-50L,Mozambique,Finance,Service,Ongoing - Cold
LDADVA-LA-0110,AdvancedSystems Lead,AdvancedSystems,Third-Party Lead Generation Vendors,LA,RA_LA,2025-07-14 14:05:31,Deal Lost,contact_28@advancedsystems.com,-66376957,High,2025-09-08 13:27:56,Outbound,CMP_A_0110,Medium,7,>24 months,50-100L,Mexico,Energy,Logistics,Deal Lost
LDDYNA-EU-0111,DynamicVentures Lead,DynamicVentures,Lists,EU,FG_EU,2024-10-11 07:48:26,Deal Won,contact_27@dynamicventures.com,-4781300087,Medium,2024-10-18 0:17:01,Outbound,CMP_D_0111,High,10,12-24 months,20-50L,France,Pharmaceuticals,Consulting,Deal Won
LDCREA-NA-0112,CreativeVentures Lead,CreativeVentures,Word of Mouth,NA,BJ_NA,2024-09-24 02:55:11,Ongoing - Lead Captured,contact_78@creativeventures.com,-7903362928,Medium,2024-10-23 4:09:43,Inbound,CMP_C_0112,Low,10,12-24 months,20-50L,Canada,Retail,Data,Ongoing - Cold
LDSTRA-EU-0113,StrategicAnalytics Lead,StrategicAnalytics,Retargeting Campaigns,EU,EB_EU,2025-06-02 01:04:24,Ongoing - Proposal Sent,contact_31@strategicanalytics.com,-2300843421,Medium,2025-07-17 4:09:47,Outbound,CMP_S_0113,Low,5,6-12 months,50-100L,France,Automotive,Engineering,Ongoing - Cold
LDSTRA-NA-0114,StrategicConsulting Lead,StrategicConsulting,Cold Email Campaigns,NA,BJ_NA,2024-07-03 06:32:42,Deal Won,contact_16@strategicconsulting.com,-1340527353,High,2024-07-19 6:51:42,Outbound,CMP_S_0114,Medium,10,6-12 months,100L+,USA,Retail,Cloud,Deal Won
LDADVA-EU-0115,AdvancedIndustries Lead,AdvancedIndustries,LinkedIn,EU,FG_EU,2025-06-15 03:49:46,Ongoing - Demo Completed,contact_73@advancedindustries.com,-8694069592,High,2025-06-27 10:58:50,Inbound,CMP_A_0115,Medium,10,12-24 months,100L+,Germany,Automotive,Engineering,Ongoing - Cold
LDFUTU-ME-0116,FutureAnalytics Lead,FutureAnalytics,Third-Party Lead Generation Vendors,ME,NA_ME,2024-12-02 01:26:55,Deal Won,contact_35@futureanalytics.com,-2506685232,Low,2025-01-30 13:27:51,Outbound,CMP_F_0116,High,3,0-6 months,100L+,Bahrain,Banking,Consulting,Deal Won
LDADVA-APAC-0117,AdvancedConsulting Lead,AdvancedConsulting,Word of Mouth,APAC,IG_APAC,2024-03-06 22:48:31,Ongoing - Responded,contact_18@advancedconsulting.com,-3532477605,High,2024-05-02 1:59:08,Inbound,CMP_A_0117,Low,5,>24 months,100L+,Australia,E-Commerce,AI,Ongoing - Cold
LDCREA-NA-0118,CreativeSolutions Lead,CreativeSolutions,Facebook Ads,NA,CL_NA,2025-07-14 09:06:16,Deal Won,contact_1@creativesolutions.com,-4046570640,Low,2025-08-01 22:18:52,Outbound,CMP_C_0118,Low,3,6-12 months,20-50L,Canada,Healthcare,Marketing,Deal Won
LDINNO-LA-0119,InnovativePartners Lead,InnovativePartners,Referrals from Existing Customers,LA,QH_LA,2024-02-01 02:24:39,Deal Lost,contact_31@innovativepartners.com,-3753140252,Low,2024-02-21 8:16:07,Inbound,CMP_I_0119,High,5,0-6 months,20-50L,Colombia,Energy,Logistics,Deal Lost
LDCREA-AF-0120,CreativeTech Lead,CreativeTech,Twitter Ads,AF,SW_AF,2025-05-09 11:59:56,Ongoing - Demo Scheduled,contact_87@creativetech.com,-2519271952,Low,2025-06-15 12:37:35,Outbound,CMP_C_0120,High,5,6-12 months,100L+,Morocco,Finance,Service,Ongoing - Cold
LDLEAD-NA-0121,LeadingTech Lead,LeadingTech,Google,NA,CL_NA,2024-09-03 02:51:49,Deal Lost,contact_4@leadingtech.com,-7508832360,Medium,2024-10-02 15:18:45,Inbound,CMP_L_0121,Low,5,6-12 months,100L+,USA,Retail,Cloud,Deal Lost
LDDYNA-LA-0122,DynamicSystems Lead,DynamicSystems,Display Ads,LA,RA_LA,2025-05-19 07:53:06,Deal Lost,contact_39@dynamicsystems.com,-87439351,Medium,2025-07-09 14:28:00,Outbound,CMP_D_0122,Medium,7,>24 months,20-50L,Brazil,Agriculture,Operations,Deal Lost
LDFUTU-AF-0123,FutureConsulting Lead,FutureConsulting,Instagram posts,AF,SW_AF,2025-05-15 18:30:10,Ongoing - Qualified,contact_88@futureconsulting.com,-8547040974,High,2025-07-03 18:56:43,Inbound,CMP_F_0123,Medium,7,>24 months,20-50L,S. Africa,Telecommunications,Service,Ongoing - Cold
LDSTRA-LA-0124,StrategicVentures Lead,StrategicVentures,Facebook Ads,LA,RA_LA,2023-11-21 14:51:47,Deal Lost,contact_28@strategicventures.com,-9609056301,Low,2023-11-30 0:12:11,Outbound,CMP_S_0124,Medium,10,12-24 months,100L+,Chile,Energy,Logistics,Deal Lost
LDGLOB-ME-0125,GlobalVentures Lead,GlobalVentures,LinkedIn,ME,NA_ME,2024-03-02 12:57:19,Deal Lost,contact_14@globalventures.com,-7701989304,Low,2024-03-19 8:42:36,Inbound,CMP_G_0125,Medium,5,>24 months,50-100L,Qatar,Energy,Data,Deal Lost
LDSTRA-ME-0126,StrategicPartners Lead,StrategicPartners,Webinars,ME,OC_ME,2023-09-19 05:19:35,Deal Won,contact_16@strategicpartners.com,-2510677990,Medium,2023-11-08 21:01:06,Inbound,CMP_S_0126,Medium,3,>24 months,50-100L,UAE,Energy,Consulting,Deal Won
LDLEAD-LA-0127,LeadingAnalytics Lead,LeadingAnalytics,LinkedIn Ads,LA,PY_LA,2024-04-26 01:02:42,Deal Lost,contact_79@leadinganalytics.com,-7937752130,Low,2024-05-03 4:46:43,Outbound,CMP_L_0127,Low,7,>24 months,50-100L,Peru,Manufacturing,Operations,Deal Lost
LDADVA-NA-0128,AdvancedConsulting Lead,AdvancedConsulting,Webinars,NA,DK_NA,2025-01-17 05:37:25,Ongoing - Contacted,contact_28@advancedconsulting.com,-2582112373,Low,2025-02-12 13:25:23,Inbound,CMP_A_0128,Medium,10,12-24 months,20-50L,USA,Technology,Data,Ongoing - Cold
LDSTRA-NA-0129,StrategicVentures Lead,StrategicVentures,Twitter,NA,CL_NA,2024-02-19 12:09:42,Ongoing - Proposal,contact_74@strategicventures.com,-1900012654,Low,2024-03-04 2:29:03,Inbound,CMP_S_0129,High,3,>24 months,20-50L,USA,Technology,Marketing,Ongoing - Cold
LDADVA-AF-0130,AdvancedConsulting Lead,AdvancedConsulting,Content Marketing,AF,SW_AF,2025-05-07 05:38:17,Deal Lost,contact_73@advancedconsulting.com,-7832807262,Low,2025-05-17 8:56:45,Inbound,CMP_A_0130,Low,10,12-24 months,20-50L,Kenya,Mining,Service,Deal Lost
LDDYNA-EU-0131,DynamicPartners Lead,DynamicPartners,Webinars,EU,EB_EU,2024-03-06 08:47:04,Ongoing - Negotiation,contact_49@dynamicpartners.com,-1382753201,Medium,2024-04-01 5:20:53,Inbound,CMP_D_0131,High,5,0-6 months,20-50L,Israel,Banking,Consulting,Ongoing - Cold
LDDYNA-APAC-0132,DynamicVentures Lead,DynamicVentures,Pricing Page,APAC,JL_APAC,2024-02-01 18:36:22,Deal Lost,contact_66@dynamicventures.com,-9322452083,Medium,2024-02-06 3:10:02,Inbound,CMP_D_0132,Medium,5,6-12 months,20-50L,Indonesia,Finance,T&M,Deal Lost
LDLEAD-EU-0133,LeadingVentures Lead,LeadingVentures,Content Marketing,EU,GW_EU,2024-07-15 17:36:03,Ongoing - Demo Scheduled,contact_6@leadingventures.com,-6409155052,High,2024-09-04 5:14:31,Inbound,CMP_L_0133,High,10,6-12 months,100L+,Switzerland,Consulting,Consulting,Ongoing - Cold
LDINNO-EU-0134,InnovativePartners Lead,InnovativePartners,Lists,EU,FG_EU,2025-08-12 03:18:44,Deal Lost,contact_16@innovativepartners.com,-8126842241,Medium,2025-08-25 4:36:16,Outbound,CMP_I_0134,Low,7,6-12 months,100L+,Switzerland,Automotive,Consulting,Deal Lost
LDINNO-EU-0135,InnovativeAnalytics Lead,InnovativeAnalytics,Twitter,EU,EB_EU,2025-08-21 01:44:42,Deal Lost,contact_53@innovativeanalytics.com,-2419497578,High,2025-09-26 3:48:00,Inbound,CMP_I_0135,High,5,>24 months,20-50L,Israel,Consulting,Engineering,Deal Lost
LDCREA-LA-0136,CreativeSystems Lead,CreativeSystems,Referrals from Existing Customers,LA,RA_LA,2024-04-05 11:45:51,Deal Won,contact_4@creativesystems.com,-9219257984,Medium,2024-05-31 7:18:08,Inbound,CMP_C_0136,Low,3,6-12 months,20-50L,Argentina,Energy,Logistics,Deal Won
LDADVA-APAC-0137,AdvancedPartners Lead,AdvancedPartners,Third-Party Lead Generation Vendors,APAC,JL_APAC,2023-11-23 20:20:01,Deal Lost,contact_30@advancedpartners.com,-9308403022,Low,2024-01-10 1:30:09,Outbound,CMP_A_0137,High,5,12-24 months,50-100L,India,Finance,T&M,Deal Lost
LDSTRA-NA-0138,StrategicPartners Lead,StrategicPartners,Cold Email Campaigns,NA,CL_NA,2024-11-14 22:20:50,Deal Lost,contact_27@strategicpartners.com,-471626395,High,2025-01-09 7:06:45,Outbound,CMP_S_0138,Medium,7,>24 months,100L+,Canada,Technology,Data,Deal Lost
LDFUTU-APAC-0139,FuturePartners Lead,FuturePartners,Referrals from Existing Customers,APAC,LS_APAC,2024-02-25 04:46:05,Deal Lost,contact_9@futurepartners.com,-4261926180,Low,2024-04-18 10:36:34,Inbound,CMP_F_0139,Medium,7,0-6 months,100L+,China,Finance,T&M,Deal Lost
LDCREA-EU-0140,CreativePartners Lead,CreativePartners,Google Ads,EU,GW_EU,2024-11-02 12:48:37,Deal Lost,contact_66@creativepartners.com,-3193824219,High,2024-11-09 3:00:32,Outbound,CMP_C_0140,Low,5,0-6 months,20-50L,Switzerland,Consulting,Engineering,Deal Lost
LDSTRA-AF-0141,StrategicPartners Lead,StrategicPartners,Display Ads,AF,TB_AF,2024-05-29 14:40:39,Deal Lost,contact_61@strategicpartners.com,-6364839889,Medium,2024-07-20 3:52:37,Outbound,CMP_S_0141,High,10,0-6 months,50-100L,Kenya,Mining,Staffing,Deal Lost
LDSTRA-LA-0142,StrategicAnalytics Lead,StrategicAnalytics,Pricing Page,LA,PY_LA,2025-08-02 04:58:24,Deal Lost,contact_91@strategicanalytics.com,-9980560751,High,2025-08-29 4:12:32,Inbound,CMP_S_0142,Low,10,6-12 months,20-50L,Mexico,Agriculture,Logistics,Deal Lost
LDADVA-ME-0143,AdvancedConsulting Lead,AdvancedConsulting,Cold Email Campaigns,ME,OC_ME,2025-05-26 06:09:30,Ongoing - Negotiation,contact_84@advancedconsulting.com,-8145452714,High,2025-07-18 18:43:46,Outbound,CMP_A_0143,High,3,6-12 months,20-50L,UAE,Real Estate,Data,Ongoing - Cold
LDFUTU-NA-0144,FutureSolutions Lead,FutureSolutions,Content Marketing,NA,BJ_NA,2024-02-12 06:28:12,Deal Lost,contact_18@futuresolutions.com,-2965230866,Medium,2024-02-14 6:37:24,Inbound,CMP_F_0144,Low,5,6-12 months,20-50L,USA,Technology,Cloud,Deal Lost
LDGLOB-EU-0145,GlobalTech Lead,GlobalTech,Word of Mouth,EU,HB_EU,2025-07-10 07:54:34,Ongoing - Qualified,contact_81@globaltech.com,-300176351,Low,2025-08-03 12:02:05,Inbound,CMP_G_0145,High,5,0-6 months,50-100L,Netherlands,Consulting,Operations,Ongoing - Active
LDLEAD-LA-0146,LeadingSolutions Lead,LeadingSolutions,Lists,LA,PY_LA,2024-06-25 03:42:07,Deal Lost,contact_17@leadingsolutions.com,-3024859598,Medium,2024-08-17 0:20:21,Outbound,CMP_L_0146,High,5,12-24 months,20-50L,Chile,Energy,Logistics,Deal Lost
LDCREA-NA-0147,CreativeAnalytics Lead,CreativeAnalytics,Instagram posts,NA,DK_NA,2024-01-22 23:22:32,Deal Lost,contact_19@creativeanalytics.com,-5803956667,Low,2024-03-09 4:37:36,Inbound,CMP_C_0147,High,5,>24 months,50-100L,USA,Technology,Marketing,Deal Lost
LDCREA-LA-0148,CreativeSystems Lead,CreativeSystems,Third-Party Lead Generation Vendors,LA,RA_LA,2023-11-16 16:49:06,Deal Won,contact_36@creativesystems.com,-759391675,Medium,2023-12-11 5:13:55,Outbound,CMP_C_0148,High,10,6-12 months,20-50L,Peru,Energy,Operations,Deal Won
LDADVA-LA-0149,AdvancedSystems Lead,AdvancedSystems,Telemarketing,LA,RA_LA,2025-05-06 23:55:23,Deal Won,contact_3@advancedsystems.com,-113198876,Low,2025-05-23 6:37:39,Outbound,CMP_A_0149,Medium,3,>24 months,50-100L,Chile,Energy,Logistics,Deal Won
LDADVA-APAC-0150,AdvancedPartners Lead,AdvancedPartners,Google Ads,APAC,IG_APAC,2025-05-12 06:24:52,Deal Won,contact_64@advancedpartners.com,-9508028655,Low,2025-06-25 20:05:17,Outbound,CMP_A_0150,High,3,>24 months,50-100L,New Zealand,Manufacturing,T&M,Deal Won
LDLEAD-ME-0151,LeadingTech Lead,LeadingTech,Google Ads,ME,NA_ME,2024-05-17 14:22:31,Ongoing - Negotiation,contact_10@leadingtech.com,-6313199309,Low,2024-05-24 2:33:06,Outbound,CMP_L_0151,Medium,3,0-6 months,50-100L,Qatar,Real Estate,Consulting,Ongoing - Cold
LDSTRA-LA-0152,StrategicAnalytics Lead,StrategicAnalytics,Instagram posts,LA,PY_LA,2024-08-11 00:02:35,Ongoing - Lead Captured,contact_38@strategicanalytics.com,-5563831924,Medium,2024-08-15 6:22:32,Inbound,CMP_S_0152,Low,3,0-6 months,50-100L,Argentina,Energy,Operations,Ongoing - Cold
LDLEAD-EU-0153,LeadingIndustries Lead,LeadingIndustries,Referrals from Existing Customers,EU,GW_EU,2025-07-27 15:50:56,Deal Lost,contact_13@leadingindustries.com,-8951168056,Medium,2025-09-21 1:35:45,Inbound,CMP_L_0153,High,5,12-24 months,20-50L,Sweden,Banking,Consulting,Deal Lost
LDINNO-ME-0154,InnovativeSystems Lead,InnovativeSystems,Facebook Ads,ME,NA_ME,2024-03-21 05:55:38,Deal Lost,contact_97@innovativesystems.com,-6952082426,Medium,2024-04-11 17:28:04,Outbound,CMP_I_0154,High,3,0-6 months,100L+,Qatar,Banking,Data,Deal Lost
LDGLOB-NA-0155,GlobalVentures Lead,GlobalVentures,Cold Calling,NA,DK_NA,2024-11-10 11:57:47,Ongoing - Contacted,contact_31@globalventures.com,-7996091829,Medium,2025-01-04 0:11:57,Outbound,CMP_G_0155,Low,7,>24 months,100L+,USA,Retail,Marketing,Ongoing - Cold
LDADVA-NA-0156,AdvancedSolutions Lead,AdvancedSolutions,Third-Party Lead Generation Vendors,NA,AS_NA,2024-03-12 19:49:43,Ongoing - Demo Scheduled,contact_2@advancedsolutions.com,-4229588190,Low,2024-05-04 10:27:59,Outbound,CMP_A_0156,Medium,5,6-12 months,50-100L,USA,Retail,Marketing,Ongoing - Cold
LDINNO-NA-0157,InnovativeIndustries Lead,InnovativeIndustries,Twitter Ads,NA,BJ_NA,2025-04-24 09:30:09,Deal Won,contact_89@innovativeindustries.com,-8355485145,High,2025-05-21 14:13:02,Outbound,CMP_I_0157,High,3,6-12 months,100L+,Canada,Retail,Data,Deal Won
LDCREA-APAC-0158,CreativeTech Lead,CreativeTech,LinkedIn Ads,APAC,JL_APAC,2023-11-17 11:54:49,Ongoing - Contacted,contact_76@creativetech.com,-1366822110,High,2023-12-20 23:38:32,Outbound,CMP_C_0158,Medium,7,12-24 months,20-50L,New Zealand,Technology,AI,Ongoing - Cold
LDLEAD-NA-0159,LeadingIndustries Lead,LeadingIndustries,Lists,NA,DK_NA,2025-04-24 23:30:07,Deal Lost,contact_15@leadingindustries.com,-2664120924,Low,2025-06-20 20:57:55,Outbound,CMP_L_0159,Low,7,6-12 months,50-100L,USA,Technology,Cloud,Deal Lost
LDINNO-NA-0160,InnovativeSolutions Lead,InnovativeSolutions,Twitter Ads,NA,BJ_NA,2024-03-23 15:30:45,Deal Lost,contact_39@innovativesolutions.com,-1278398157,Low,2024-05-08 3:12:40,Outbound,CMP_I_0160,High,3,6-12 months,20-50L,USA,Technology,Cloud,Deal Lost
LDLEAD-NA-0161,LeadingIndustries Lead,LeadingIndustries,Google Ads,NA,AS_NA,2025-05-16 08:22:54,Deal Lost,contact_62@leadingindustries.com,-8008026112,High,2025-06-12 21:26:59,Outbound,CMP_L_0161,High,5,0-6 months,20-50L,Canada,Healthcare,Data,Deal Lost
LDINNO-NA-0162,InnovativeIndustries Lead,InnovativeIndustries,Display Ads,NA,CL_NA,2025-02-01 05:20:17,Deal Lost,contact_52@innovativeindustries.com,-9487701820,Low,2025-02-06 22:55:40,Outbound,CMP_I_0162,Medium,7,6-12 months,100L+,Canada,Finance,Cloud,Deal Lost
LDFUTU-NA-0163,FutureTech Lead,FutureTech,Telemarketing,NA,CL_NA,2025-02-27 00:59:44,Deal Won,contact_59@futuretech.com,-8728768003,Medium,2025-03-11 12:33:42,Outbound,CMP_F_0163,Low,5,12-24 months,20-50L,Canada,Retail,Cloud,Deal Won
LDINNO-ME-0164,InnovativeAnalytics Lead,InnovativeAnalytics,Telemarketing,ME,NA_ME,2024-10-08 10:59:42,Deal Lost,contact_78@innovativeanalytics.com,-3427401752,High,2024-11-07 17:54:32,Outbound,CMP_I_0164,Medium,7,12-24 months,100L+,Qatar,Energy,Consulting,Deal Lost
LDDYNA-LA-0165,DynamicIndustries Lead,DynamicIndustries,Referrals from Existing Customers,LA,QH_LA,2024-01-14 20:37:42,Deal Won,contact_40@dynamicindustries.com,-8099568491,Medium,2024-02-22 9:13:50,Inbound,CMP_D_0165,Low,3,0-6 months,100L+,Colombia,Agriculture,Logistics,Deal Won
LDLEAD-NA-0166,LeadingIndustries Lead,LeadingIndustries,Facebook,NA,CL_NA,2024-11-03 18:45:07,Deal Won,contact_76@leadingindustries.com,-7938517623,Low,2024-12-06 19:37:45,Inbound,CMP_L_0166,High,7,12-24 months,100L+,USA,Healthcare,Marketing,Deal Won
LDLEAD-ME-0167,LeadingSolutions Lead,LeadingSolutions,Twitter Ads,ME,NA_ME,2024-08-13 09:15:48,Ongoing - Demo Scheduled,contact_22@leadingsolutions.com,-7877768674,High,2024-08-17 9:50:48,Outbound,CMP_L_0167,Medium,3,12-24 months,100L+,Saudi Arabia,Banking,Consulting,Ongoing - Cold
LDGLOB-AF-0168,GlobalSolutions Lead,GlobalSolutions,Lists,AF,SW_AF,2025-05-06 20:13:24,Deal Lost,contact_98@globalsolutions.com,-6413321613,Medium,2025-05-09 15:18:03,Outbound,CMP_G_0168,Low,5,>24 months,50-100L,Kenya,Mining,Service,Deal Lost
LDSTRA-EU-0169,StrategicIndustries Lead,StrategicIndustries,Display Ads,EU,EB_EU,2023-10-28 18:43:58,Ongoing - Proposal Sent,contact_3@strategicindustries.com,-6009072785,Low,2023-12-04 21:41:03,Outbound,CMP_S_0169,Medium,10,6-12 months,50-100L,Switzerland,Automotive,Engineering,Ongoing - Cold
LDADVA-LA-0170,AdvancedTech Lead,AdvancedTech,Webinars,LA,RA_LA,2024-03-29 18:35:25,Ongoing - Negotiation,contact_56@advancedtech.com,-5270422038,Low,2024-04-09 20:42:53,Inbound,CMP_A_0170,Medium,10,>24 months,100L+,Chile,Agriculture,Operations,Ongoing - Cold
LDGLOB-EU-0171,GlobalSolutions Lead,GlobalSolutions,Instagram posts,EU,GW_EU,2023-11-13 08:34:55,Deal Lost,contact_63@globalsolutions.com,-5220769602,High,2023-12-12 4:35:11,Inbound,CMP_G_0171,High,5,>24 months,20-50L,Israel,Consulting,Engineering,Deal Lost
LDGLOB-ME-0172,GlobalIndustries Lead,GlobalIndustries,Retargeting Campaigns,ME,NA_ME,2024-03-16 21:58:26,Ongoing - Qualified,contact_54@globalindustries.com,-8589258046,High,2024-04-26 21:20:00,Outbound,CMP_G_0172,Medium,5,0-6 months,100L+,Saudi Arabia,Energy,Data,Ongoing - Cold
LDADVA-LA-0173,AdvancedSystems Lead,AdvancedSystems,Display Ads,LA,RA_LA,2024-11-23 00:01:52,Deal Won,contact_54@advancedsystems.com,-9869359757,Medium,2025-01-22 22:39:02,Outbound,CMP_A_0173,High,7,6-12 months,100L+,Colombia,Energy,Operations,Deal Won
LDINNO-ME-0174,InnovativeIndustries Lead,InnovativeIndustries,Facebook Ads,ME,NA_ME,2024-09-03 21:55:20,Deal Lost,contact_53@innovativeindustries.com,-812476554,Low,2024-09-16 12:35:43,Outbound,CMP_I_0174,High,5,0-6 months,20-50L,Bahrain,Banking,Data,Deal Lost
LDDYNA-AF-0175,DynamicSystems Lead,DynamicSystems,Instagram posts,AF,SW_AF,2024-02-06 13:52:51,Deal Lost,contact_11@dynamicsystems.com,-3791434201,Medium,2024-03-13 7:17:18,Inbound,CMP_D_0175,Low,3,>24 months,50-100L,S. Africa,Mining,Service,Deal Lost
LDLEAD-EU-0176,LeadingConsulting Lead,LeadingConsulting,Word of Mouth,EU,HB_EU,2023-10-03 18:52:35,Deal Lost,contact_62@leadingconsulting.com,-4597809918,High,2023-10-14 20:37:56,Inbound,CMP_L_0176,Medium,3,6-12 months,20-50L,Switzerland,Pharmaceuticals,Operations,Deal Lost
LDCREA-APAC-0177,CreativePartners Lead,CreativePartners,Referrals from Existing Customers,APAC,LS_APAC,2024-03-29 00:31:10,Deal Lost,contact_66@creativepartners.com,-3791063648,High,2024-05-24 23:28:09,Inbound,CMP_C_0177,Medium,7,12-24 months,100L+,Australia,Finance,Staffing,Deal Lost
LDLEAD-ME-0178,LeadingSolutions Lead,LeadingSolutions,Instagram Ads,ME,NA_ME,2023-11-08 05:29:26,Ongoing - Proposal,contact_66@leadingsolutions.com,-6319090177,Low,2023-12-01 23:44:25,Outbound,CMP_L_0178,Medium,5,>24 months,50-100L,Qatar,Banking,Consulting,Ongoing - Cold
LDADVA-NA-0179,AdvancedAnalytics Lead,AdvancedAnalytics,Cold Email Campaigns,NA,DK_NA,2023-09-01 16:30:45,Ongoing - Contacted,contact_85@advancedanalytics.com,-4289631874,High,2023-09-26 11:09:00,Outbound,CMP_A_0179,Low,3,12-24 months,100L+,Canada,Retail,Data,Ongoing - Cold
